experiment,model,provider,condition,trial,chosen_product,price_usd,planned_budget,num_steps,steps,capped,ok,error
wason-selection,Claude Haiku 4.5,anthropic,free_agent,15,sel_p_q_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,16,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,17,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,18,sel_p_notq,,,4,examine_cards|restate_rule|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,19,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,20,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,21,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,22,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,23,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,24,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,25,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,26,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,27,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,28,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Haiku 4.5,anthropic,free_agent,29,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,0,sel_other,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,1,sel_other,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,2,sel_other,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,3,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,4,sel_p_q,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,5,sel_other,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,6,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,7,sel_p,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,8,sel_other,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,9,sel_other,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,10,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,11,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,12,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,13,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,14,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,15,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,16,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,17,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,18,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,19,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,20,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,21,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,22,sel_all,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,23,sel_p,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,24,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,25,sel_other,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,26,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,27,sel_other,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,28,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,direct,29,sel_p_notq,,,1,select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,0,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,1,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,2,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,3,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,4,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,5,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,6,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,7,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,8,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,9,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,10,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,11,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,12,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,13,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,14,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,15,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,16,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,17,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,18,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,19,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,20,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,21,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,22,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,23,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,24,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,25,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,26,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,27,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,28,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,falsify_prompt,29,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,0,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,1,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,2,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,3,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,4,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,5,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,6,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,7,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,8,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,9,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,10,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,11,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,12,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,13,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,14,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,15,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,16,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,17,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,18,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,19,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,20,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,21,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,22,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,23,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,24,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,25,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,26,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,27,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,28,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,deliberate,29,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,0,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,1,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,2,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,3,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,4,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,5,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,6,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,7,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,8,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,9,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,10,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,11,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,12,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,13,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,14,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,15,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,16,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,17,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,18,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,19,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,20,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,21,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,22,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,23,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,24,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,25,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,26,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,27,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,28,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,Claude Sonnet 4.6,anthropic,free_agent,29,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,0,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,1,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,2,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,3,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,4,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,5,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,6,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,7,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,8,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,9,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,10,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,11,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,12,sel_other,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,13,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,14,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,15,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,16,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,17,sel_other,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,18,sel_other,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,19,sel_other,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,20,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,21,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,22,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,23,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,24,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,25,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,26,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,27,sel_other,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,28,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,direct,29,sel_p_notq,,,1,select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,0,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,1,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,2,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,3,sel_other,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,4,sel_other,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,5,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,6,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,7,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,8,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,9,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,10,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,11,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,12,sel_other,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,13,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,14,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,15,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,16,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,17,sel_other,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,18,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,19,sel_other,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,20,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,21,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,22,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,23,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,24,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,25,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,26,sel_other,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,27,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,28,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,falsify_prompt,29,sel_p_notq,,,2,note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,0,sel_other,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,1,sel_other,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,2,sel_other,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,3,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,4,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,5,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,6,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,7,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,8,sel_other,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,9,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,10,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,11,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,12,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,13,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,14,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,15,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,16,sel_p_q_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,17,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,18,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,19,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,20,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,21,sel_other,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,22,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,23,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,24,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,25,sel_other,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,26,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,27,sel_other,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,28,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,deliberate,29,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,free_agent,0,sel_p_notq,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
wason-selection,GPT-5.4 mini,openai,free_agent,1,sel_other,,,4,restate_rule|examine_cards|note_disproof|select_cards,False,True,
